source\target,human,cow,mouse,worm
human,0.6707160896809702,0.6642171809842528,0.6830345765418017,0.6914743547356125
cow,0.6927814506006027,0.6740014327854283,0.7135533762040159,0.6469615816967533
mouse,0.693106549760549,0.6767873879166841,0.6739311000490423,0.7207840155172034
worm,0.6887183381006183,0.6215642838200904,0.6460766075817188,0.6535685159470123
