source\target,human,cow,mouse,worm
human,0.6696886085928261,0.6694198623402163,0.6772684752104771,0.6671961874503575
cow,0.6498774236683753,0.6230483271375464,0.6501210653753027,0.6560669456066945
mouse,0.6643399712584686,0.6597938144329897,0.6670278470040091,0.666098807495741
worm,0.6660051597539195,0.6597424179476526,0.6720799500312304,0.6462346760070053
