source\target,human,cow,mouse,worm
human,0.7840853954391073,0.8204254158712845,0.8086795448531358,0.8254817987152034
cow,0.7702571567200388,0.8622852467957458,0.8298491664461498,0.8179871520342612
mouse,0.7590975254730713,0.8250613580583583,0.8495633765546441,0.8383297644539615
worm,0.7404172731683649,0.8114262339787293,0.8020640381053189,0.8640256959314775
