source\target,human,cow,mouse,worm
human,0.7837706511175898,0.8255860150973381,0.8116206357477853,0.8314374353671147
cow,0.761280564658432,0.8626224156692057,0.8327698309492846,0.8225469728601253
mouse,0.750314307266784,0.8230100703545316,0.8487428495410403,0.8412197686645636
worm,0.7371007371007371,0.8082096796560809,0.7967391304347826,0.8641711229946525
