source\target,human,cow,mouse,worm
human,0.6503359462486002,0.6849427168576104,0.695862676056338,0.6208920187793427
cow,0.6268197088465846,0.6557555919258047,0.676056338028169,0.5422535211267606
mouse,0.6475363941769317,0.6808510638297872,0.6839788732394366,0.6502347417840375
worm,0.6396976483762598,0.6429350791052919,0.6631455399061033,0.573943661971831
