source\target,human,cow,mouse,worm
human,0.632306339152934,0.6006788242025881,0.632358429782359,0.6845725820764903
cow,0.6496157628945194,0.6095039122934228,0.655529745108363,0.6464913026601842
mouse,0.6476442252346808,0.6187823307459278,0.6282022407240828,0.6825896895532394
worm,0.6405622850130667,0.5738563896178825,0.6046621453754724,0.5946154778128763
