source\target,human,cow,mouse,worm
human,0.7399541952946076,0.7604231487243309,0.7657362413832071,0.7227467811158799
cow,0.7250979583419263,0.7429735234215885,0.7540106951871658,0.6782178217821783
mouse,0.7337703531401989,0.7571606475716066,0.7587905935050393,0.7385964912280703
worm,0.7296786389413988,0.7360354910264165,0.7462422634836426,0.6997518610421837
