source\target,human,cow,mouse,worm
human,0.7796529593534586,0.8016518260420699,0.7802736896462691,0.7596253902185224
cow,0.7375543740937651,0.8479780671692939,0.800595238095238,0.7210401891252955
mouse,0.7115628970775095,0.7787561915244909,0.8384703926333291,0.7252985884907709
worm,0.6431486880466473,0.7691904637149595,0.711291022119416,0.8378650553877139
