encoder,setting,source,target,phase,train_neg_strategy,eval_neg_strategy,fixed_eval_negatives,finetune_strategy,source_best_epoch,source_best_val_aupr,source_best_val_auc,target_best_epoch,target_best_val_aupr,target_best_val_auc,selected_threshold,threshold_metric,threshold_val_auc,threshold_val_aupr,threshold_val_acc,threshold_val_f1,threshold_val_mcc,auc,aupr,acc,f1,mcc,loss
graphsage,strict_zero_shot,human,human,zero_shot_eval,degree_aware,degree_aware,True,,21,0.86952225924993,0.8622430111097693,0,nan,nan,0.5,fixed,0.8622430111097693,0.86952225924993,0.7870879120879121,0.7593167701863353,0.5901035990849922,0.8589320896855348,0.8687475730161661,0.7770753161077515,0.7497685899413761,0.5678398350993358,0.5735971331596375
graphsage,finetune,human,human,finetune_eval,degree_aware,degree_aware,True,full,21,0.867043299610349,0.8581523215795194,2,0.8624988664164257,0.8534861429779013,0.49474260210990906,mcc,0.8534861429779013,0.8624988664164257,0.7733516483516484,0.7312703583061889,0.5756640698696699,0.8499876539889101,0.8599973826751937,0.7537108301264431,0.703899537343027,0.5388347382249604,0.5781927108764648
