source\target,human,cow,mouse,worm
human,0.8707153525758939,0.8668630667692517,0.8714117775988608,0.8181494412513701
cow,0.8260252204648675,0.9271057790368012,0.8775282858241056,0.8376697914018332
mouse,0.8161535394289352,0.8537464834079995,0.9227266734014874,0.8038627809098439
worm,0.7852369470630376,0.823735356436087,0.8217098945964273,0.9037852906529993
