source\target,human,cow,mouse,worm
human,0.7751091703056768,0.7904281428961003,0.7748081503043133,0.7526766595289079
cow,0.7365356622998545,0.848786473956913,0.8049748610743583,0.7473233404710921
mouse,0.7246482290150412,0.7807472047995637,0.8328922995501455,0.7291220556745182
worm,0.7030567685589519,0.7597491137169349,0.7357766604921937,0.8276231263383298
