encoder,setting,source,target,phase,train_neg_strategy,eval_neg_strategy,fixed_eval_negatives,finetune_strategy,source_best_epoch,source_best_val_aupr,source_best_val_auc,target_best_epoch,target_best_val_aupr,target_best_val_auc,selected_threshold,threshold_metric,threshold_val_auc,threshold_val_aupr,threshold_val_acc,threshold_val_f1,threshold_val_mcc,auc,aupr,acc,f1,mcc,loss
graphsage,strict_zero_shot,human,human,zero_shot_eval,sequence_aware,endpoint_corrupt,True,,10,0.8671743612629352,0.8625769834561043,0,nan,nan,0.5,fixed,0.8625769834561043,0.8671743612629352,0.7369505494505495,0.6655021834061136,0.524135159776021,0.8622691394150257,0.8634999381873633,0.7221000549752611,0.6390574794716173,0.5003127625824821,0.6554717421531677
graphsage,finetune,human,human,finetune_eval,sequence_aware,endpoint_corrupt,True,full,14,0.8647090195258977,0.8603637090931047,1,0.866442783887783,0.862458111943002,0.5,mcc,0.862458111943002,0.866442783887783,0.7953296703296703,0.7776119402985074,0.5983034693840061,0.862307824590534,0.86543394638359,0.7842221000549753,0.7658813003280646,0.5755525616619367,0.650390088558197
